exostosin family-domain-containing protein,dunaliella salina,2
sec31a protein,dunaliella salina,1
dna photolyase,dunaliella salina,1
channelopsin 1,dunaliella salina,1
escrt-ii complex subunit-domain-containing protein,dunaliella salina,1
o-methyltransferase,dunaliella salina,2
subunit of the signal recognition particle,dunaliella salina,1
3-beta hydroxysteroid dehydrogenase/isomerase family-domain-containing protein,dunaliella salina,2
initiator trna phosphoribosyl transferase-domain-containing protein,dunaliella salina,1
cilia/flagella-associated protein 20/wdr90/c3orf67,dunaliella salina,1
"transcription initiation factor iif, beta subunit",dunaliella salina,1
importin alpha,dunaliella salina,1
6-phosphofructo-2-kinase-domain-containing protein,dunaliella salina,1
dna binding helix-turn helix protein,dunaliella salina,2
dna repair protein rad51 3,dunaliella salina,1
growth-arrest-specific micro-tubule binding-domain-containing protein,dunaliella salina,1
ribosomal protein l18e/l15p,dunaliella salina,1
mitochondrial inner membrane signal peptidase,dunaliella salina,1
"hb1, asxl, restriction endonuclease hth domain-containing protein",dunaliella salina,1
hsp90 protein-domain-containing protein,dunaliella salina,2
thioredoxin-like-domain-containing protein,dunaliella salina,1
rubisco activase,dunaliella salina,1
tankyrase 2,dunaliella salina,1
plastidic phosphate translocator-like protein,dunaliella salina,1
spb1 c-terminal domain-containing protein,dunaliella salina,1
"phosphoglucomutase, first 3 domain-containing protein",dunaliella salina,2
putative type ii nadh dehydrogenase,dunaliella salina,1
putative electron transport oxidoreductase,dunaliella salina,1
tubulin binding cofactor a,dunaliella salina,1
tup1-like enhancer of split-domain-containing protein,dunaliella salina,1
glycosyl hydrolase,dunaliella salina,5
riboflavin synthase,dunaliella salina,1
bucentaur or craniofacial development-domain-containing protein,dunaliella salina,1
erv/alr sulfhydryl oxidase domain-containing protein,dunaliella salina,2
kif-1 binding protein c terminal-domain-containing protein,dunaliella salina,1
xaa-pro dipeptidase (x-pro dipeptidase),dunaliella salina,1
dihydrouridine synthase-domain-containing protein,dunaliella salina,1
ferroxidase-like protein,dunaliella salina,1
cupredoxin,dunaliella salina,4
"r-snare protein, vamp71-family",dunaliella salina,1
plastid/chloroplast ribosomal protein l28,dunaliella salina,1
cyclic phosphodiesterase-like protein-domain-containing protein,dunaliella salina,1
nucleoside diphosphate sugar epimerase,dunaliella salina,1
putative gdp-l-fucose synthetase,dunaliella salina,1
signal transduction histidine kinase,dunaliella salina,1
general substrate transporter,dunaliella salina,3
methylketone synthase iib,dunaliella salina,1
peroxisomal membrane anchor protein conserved region-domain-containing protein,dunaliella salina,1
alpha/beta hydrolase family-domain-containing protein,dunaliella salina,1
putative mitochondrial elongation factor,dunaliella salina,1
elongation factor g,dunaliella salina,1
phosphatidylinositol synthase,dunaliella salina,1
putative myosin xi,dunaliella salina,1
u4/u6 small nuclear ribonucleoprotein,dunaliella salina,1
calmodulin,dunaliella salina,3
tcp-1/cpn60 chaperonin family-domain-containing protein,dunaliella salina,1
mitochondrial nadh:ubiquinone oxidoreductase 13kd-like subunit,dunaliella salina,1
natural resistance-associated macrophage protein-domain-containing protein,dunaliella salina,1
phospholipase/carboxylesterase,dunaliella salina,3
aspartate/glutamate/uridylate kinase,dunaliella salina,4
pescadillo n-terminus-domain-containing protein,dunaliella salina,2
ribosomal protein l3 component of cytosolic 80s ribosome and 60s large subunit,dunaliella salina,1
"dna gyrase, a subunit",dunaliella salina,2
cytochrome c oxidase subunit 3,dunaliella salina,1
ran-like small gtpase,dunaliella salina,1
nadh:ubiquinone oxidoreductase 10 kda subunit,dunaliella salina,1
saccharopine dehydrogenase-domain-containing protein,dunaliella salina,1
cytidine deaminase,dunaliella salina,1
trnahis guanylyltransferase-domain-containing protein,dunaliella salina,1
lon protease c-terminal proteolytic domain-containing protein,dunaliella salina,1
ribosomal protein l10e/l16,dunaliella salina,1
nmda receptor-regulated protein 1-domain-containing protein,dunaliella salina,2
beta carotene hydroxylase,dunaliella salina,1
rna polymerase ii second largest subunit,dunaliella salina,1
crea protein-domain-containing protein,dunaliella salina,1
maf1 regulator-domain-containing protein,dunaliella salina,1
abc-2 family transporter protein-domain-containing protein,dunaliella salina,1
monophosphate synthase,dunaliella salina,1
vacuolar-type h+-atpase subunit a,dunaliella salina,1
mu1-adaptin,dunaliella salina,1
acid phosphatase-domain-containing protein,dunaliella salina,1
thiamine diphosphate-binding protein,dunaliella salina,6
3-hydroxy-3-methylglutaryl coenzyme a synthase,dunaliella salina,1
"isocitrate dehydrogenase, nad-dependent",dunaliella salina,1
"trna synthetases class i, catalytic domain-containing protein",dunaliella salina,2
"clpb chaperone, hsp100 family",dunaliella salina,1
chloroplast triosephosphate isomerase,dunaliella salina,1
med6 mediator sub complex component-domain-containing protein,dunaliella salina,1
putative ubiquitin-conjugating enzyme e2,dunaliella salina,1
guanylate-binding protein,dunaliella salina,1
exonuclease v a 5' deoxyribonuclease-domain-containing protein,dunaliella salina,4
touch receptor neuron protein mec-17-domain-containing protein,dunaliella salina,1
phosphofructokinase family protein,dunaliella salina,1
condensin ii non structural maintenance of chromosomes subunit-domain-containing protein,dunaliella salina,1
peroxisomal biogenesis factor 11,dunaliella salina,1
rubisco large subunit n-methyltransferase,dunaliella salina,1
u1 small nuclear ribonucleoprotein c,dunaliella salina,1
protein arginine n-methyltransferase,dunaliella salina,1
signal peptidase complex subunit 2,dunaliella salina,1
dna polymerase family b-domain-containing protein,dunaliella salina,4
ribosomal protein l9 component of cytosolic 80s ribosome and 60s large subunit,dunaliella salina,1
mu homology domain-containing protein,dunaliella salina,2
"putative membrane-associated 30 kda protein, chloroplastic",dunaliella salina,1
mitochondrial ribosomal protein l33,dunaliella salina,1
"cytochrome b6-f complex iron-sulfur subunit, chloroplastic-like protein",dunaliella salina,1
pseudouridine-5'-phosphate glycosidase,dunaliella salina,1
peroxisomal biogenesis factor 11-domain-containing protein,dunaliella salina,1
1-deoxy-d-xylulose 5-phosphate reductoisomerase,dunaliella salina,1
uracil-5--methyltransferase-domain-containing protein,dunaliella salina,1
dna replication factor c complex subunit 2,dunaliella salina,1
dnah7 protein,dunaliella salina,1
activator and specificity factor for anaphase promoting complex,dunaliella salina,1
anaphase-promoting complex subunit,dunaliella salina,1
pyruvate decarboxylase,dunaliella salina,1
putative pyruvate decarboxylase,dunaliella salina,1
glutaredoxin-related protein,dunaliella salina,1
1-deoxy-d-xylulose 5-phosphate synthase,dunaliella salina,1
dna/pantothenate metabolism flavo protein,dunaliella salina,2
manganese superoxide dismutase,dunaliella salina,1
dna polymerase alpha/epsilon subunit b-domain-containing protein,dunaliella salina,3
putative s-adenosyl-l-methionine-dependent methyltransferase-domain-containing protein,dunaliella salina,2
dap decarboxylase,dunaliella salina,1
cytochrome c oxidase assembly protein ctag/cox11-domain-containing protein,dunaliella salina,1
sin3 associated polypeptide p18-domain-containing protein,dunaliella salina,1
calcium sensing receptor,dunaliella salina,1
acyl carrier protein-like protein,dunaliella salina,1
gamma carbonic anhydrase,dunaliella salina,1
arginine-trna-protein transferase,dunaliella salina,1
inosine-uridine preferring nucleoside hydrolase-domain-containing protein,dunaliella salina,1
fructosamine/ketosamine-3-kinase,dunaliella salina,1
threonine synthase,dunaliella salina,1
alanine aminotransferase,dunaliella salina,1
alanine aminotransferase-like protein,dunaliella salina,1
sucrose-phosphate synthase,dunaliella salina,1
high mobility group box domain-containing protein,dunaliella salina,1
glutamine cyclotransferase family protein,dunaliella salina,1
protein phosphatase 2a regulatory subunit,dunaliella salina,1
prohibitin,dunaliella salina,1
cyclin-dependent kinase 1,dunaliella salina,1
iki3 family-domain-containing protein,dunaliella salina,1
"oxygen-evolving enhancer protein 3, chloroplastic",dunaliella salina,1
memo1 family,dunaliella salina,2
rab3 gtpase-activating protein regulatory subunit n-terminus-domain-containing protein,dunaliella salina,2
roadblock/lc7 family protein,dunaliella salina,1
endoribonuclease l-psp/chorismate mutase-like protein,dunaliella salina,1
transcription initiation factor tafii31,dunaliella salina,1
fact complex subunit ssrp1-a,dunaliella salina,1
nad-dependent epimerase/dehydratase,dunaliella salina,2
"tlp18.3, psb32 and molo-1 founding proteins of phosphatase-domain-containing protein",dunaliella salina,1
ras-related protein yptc6,dunaliella salina,1
gamyb-binding protein,dunaliella salina,1
skip/snw domain-containing protein,dunaliella salina,1
parb/sulfiredoxin,dunaliella salina,1
"t-complex protein, eta subunit",dunaliella salina,1
serine/threonine protein kinase 19,dunaliella salina,1
"carotene biosynthesis-related protein cbr, chloroplastic",dunaliella salina,2
chloroplast carotene biosynthesis related protein,dunaliella salina,2
"ccr4-not transcription complex, subunit 6-like protein",dunaliella salina,1
lipin/ned1/smp2-domain-containing protein,dunaliella salina,1
chloroplast ribulose phosphate-3-epimerase,dunaliella salina,1
thymidylate synthase/dcmp hydroxymethylase domain-containing protein,dunaliella salina,1
subunit of escrt-ii complex,dunaliella salina,1
ribosomal protein l13,dunaliella salina,1
iron-sulfur cluster assembly protein isca,dunaliella salina,1
putative aspartate aminotransferase,dunaliella salina,1
lipoate protein ligase-like protein,dunaliella salina,1
crm1 c terminal-domain-containing protein,dunaliella salina,1
rad51-like protein,dunaliella salina,1
die2/alg10 family-domain-containing protein,dunaliella salina,1
emp/nonaspanin domain family protein,dunaliella salina,1
fmn-linked oxidoreductase,dunaliella salina,1
ribosomal protein l1,dunaliella salina,1
histone acetyltransferase,dunaliella salina,1
mitogen-activated protein kinase 5,dunaliella salina,2
homoserine dehydrogenase,dunaliella salina,1
histone h3 variant,dunaliella salina,1
amidase signature domain-containing protein,dunaliella salina,3
mdm33 family-domain-containing protein,dunaliella salina,1
alpha-d-phosphohexomutase,dunaliella salina,1
ferredoxin-dependent bilin reductase,dunaliella salina,1
alpha-amylase,dunaliella salina,1
sperm tail c-terminal domain-containing protein,dunaliella salina,1
ribosomal protein l23 component of cytosolic 80s ribosome and 60s large subunit,dunaliella salina,1
trimeric lpxa-like protein,dunaliella salina,2
survival motor neuron interacting protein 1-domain-containing protein,dunaliella salina,1
heat shock protein hsp90 family,dunaliella salina,1
putative heat shock protein,dunaliella salina,1
nuclear transcription factor y subunit b-3,dunaliella salina,1
glycosyl transferases group 1-domain-containing protein,dunaliella salina,3
rna helicase-domain-containing protein,dunaliella salina,1
double-strand break repair protein mre11-like protein,dunaliella salina,1
mitochondrial nadh:ubiquinone oxidoreductase 23 kda subunit precursor,dunaliella salina,1
spx domain-containing protein,dunaliella salina,1
mitochondrial nadh:ubiquinone oxidoreductase 32 kda subunit,dunaliella salina,1
uroporphyrinogen decarboxylase chloroplast precursor,dunaliella salina,1
radial spoke protein 7,dunaliella salina,1
ahpc/tsa antioxidant enzyme-domain-containing protein,dunaliella salina,1
t-complex protein 1 beta subunit,dunaliella salina,1
mitochondrial ribosomal protein l20,dunaliella salina,1
tim17/tim22/tim23/pmp24 family-domain-containing protein,dunaliella salina,1
inorganic pyrophosphatase,dunaliella salina,4
integral membrane protein s linking to the trans golgi network-domain-containing protein,dunaliella salina,1
phosphatidylinositol 3 and 4-kinase-domain-containing protein,dunaliella salina,1
spinocerebellar ataxia type 10 protein domain-containing protein,dunaliella salina,1
scp2 sterol-binding domain-containing protein,dunaliella salina,1
"dead-box rna helicase, atp-dependent, cytoplasmic",dunaliella salina,1
plastid/chloroplast ribosomal protein l19,dunaliella salina,1
flavin reductase-like protein,dunaliella salina,1
putative tyrosine phosphatase,dunaliella salina,1
putative rna methyltransferase,dunaliella salina,1
dna replication licensing factor mcm2,dunaliella salina,1
tryptophan synthase beta,dunaliella salina,1
proteasome stabiliser-domain-containing protein,dunaliella salina,2
abc transporter-like protein,dunaliella salina,1
putative abc transporter,dunaliella salina,1
sec-independent periplasmic protein translocase tatc,dunaliella salina,1
peroxiredoxin type ii,dunaliella salina,2
cytochrome c,dunaliella salina,1
tlc domain-containing protein,dunaliella salina,4
programmed cell death protein 2,dunaliella salina,1
"tb2/dp1, hva22 family-domain-containing protein",dunaliella salina,1
kdel receptor b,dunaliella salina,1
ribosomal protein s4 component of cytosolic 80s ribosome and 40s small subunit,dunaliella salina,2
60s ribosomal protein l11,dunaliella salina,1
anaphase-promoting complex subunit 10,dunaliella salina,1
calreticulin family-domain-containing protein,dunaliella salina,1
"6,7-dimethyl-8-ribityllumazine synthase",dunaliella salina,1
eukaryotic translation initiation factor 3-like protein,dunaliella salina,1
thioredoxin domain protein,dunaliella salina,1
rna binding protein,dunaliella salina,1
20s proteasome alpha subunit a,dunaliella salina,1
imp-specific 5'-nucleotidase-domain-containing protein,dunaliella salina,1
calponin homology domain-containing protein,dunaliella salina,2
terpenoid synthase,dunaliella salina,1
fam91 n-terminus-domain-containing protein,dunaliella salina,1
nitroreductase-like protein,dunaliella salina,1
"major intrinsic protein superfamily, aquaporin-like protein",dunaliella salina,1
elongation factor 2,dunaliella salina,1
ormdl family,dunaliella salina,1
leucine-rich repeat-domain-containing protein,dunaliella salina,1
shikimate kinase,dunaliella salina,1
radial spoke protein 16,dunaliella salina,1
cytidylate kinase protein,dunaliella salina,1
bi-ubiquitin,dunaliella salina,1
the arf-like 2 binding protein bart-domain-containing protein,dunaliella salina,2
globin-like protein,dunaliella salina,1
tyrosyl-trna synthetase like-protein,dunaliella salina,1
sgt1 protein-domain-containing protein,dunaliella salina,1
hi0933-like protein-domain-containing protein,dunaliella salina,1
tas-like protein,dunaliella salina,1
adp-ribosylation/crystallin j1,dunaliella salina,3
lycopene cyclase protein-domain-containing protein,dunaliella salina,2
phosphatidylglycerophosphate synthase,dunaliella salina,1
o-methyltransferase-domain-containing protein,dunaliella salina,2
gtp-binding like protein,dunaliella salina,1
sedlin,dunaliella salina,1
nicotinamide phosphoribosyltransferase,dunaliella salina,2
nicotinate phosphoribosyltransferase family-domain-containing protein,dunaliella salina,1
dna repair and recombination protein rad54-like protein,dunaliella salina,1
t23j18.5,dunaliella salina,1
ribosomal protein l7/l12 c-terminal domain-containing protein,dunaliella salina,1
erg28 like protein-domain-containing protein,dunaliella salina,1
histone ubiquitination protein,dunaliella salina,1
cell division metallo proteinase protein,dunaliella salina,1
soul hem-binding protein,dunaliella salina,2
galactose-binding domain-like protein,dunaliella salina,2
nadh-ubiquinone/plastoquinone oxidoreductase chain 4l-domain-containing protein,dunaliella salina,1
ribosomal protein l13a component of cytosolic 80s ribosome and 60s large subunit,dunaliella salina,1
arf-like gtpase,dunaliella salina,1
glutathione synthetase atp-binding domain-like protein,dunaliella salina,1
"putative vacuolar atp synthase proteolipid subunit 1, 2, 3",dunaliella salina,1
mitochondrial branched-chain alpha-ketoacid dehydrogenase kinase-domain-containing protein,dunaliella salina,1
presenilin-domain-containing protein,dunaliella salina,1
sm/sec1-family protein,dunaliella salina,1
"fatty acid desaturase, delta-12",dunaliella salina,1
dna damage checkpoint protein,dunaliella salina,1
staygreen protein-domain-containing protein,dunaliella salina,1
chloroplast ferredoxin,dunaliella salina,2
formin homology 2 domain-containing protein,dunaliella salina,1
phospholipase/carboxylesterase/thioesterase,dunaliella salina,1
phospholipase/carboxylesterase-domain-containing protein,dunaliella salina,1
lysophospholipase-like protein,dunaliella salina,2
surfeit locus protein 2-domain-containing protein,dunaliella salina,1
"glycosyl hydrolases family 2, tim barrel domain-containing protein",dunaliella salina,1
nad-dependent glycerol-3-phosphate dehydrogenase n-terminus-domain-containing protein,dunaliella salina,1
sec23-binding domain of sec16-domain-containing protein,dunaliella salina,1
putative dna topoisomerase ii,dunaliella salina,1
tctex-1,dunaliella salina,2
hemolysin-iii related-domain-containing protein,dunaliella salina,1
ribulose bisphosphate carboxylase small subunit,dunaliella salina,1
thylakoid lumen protein,dunaliella salina,1
pwi domain-containing protein,dunaliella salina,1
gtp cyclohydrolase ii-domain-containing protein,dunaliella salina,1
"f1f0 atp synthase, subunit c, mitochondrial",dunaliella salina,1
f1f0 atp synthase subunit 9,dunaliella salina,1
xanthine/uracil/vitamin c permease-like protein,dunaliella salina,1
enhancer of yellow 2 transcription factor,dunaliella salina,1
chorismate synthase-domain-containing protein,dunaliella salina,1
"oxidoreductase, molybdopterin-binding domain-containing protein",dunaliella salina,1
"cytochrome b5 reductase 1, isoform cra_a",dunaliella salina,1
mo-co oxidoreductase dimerization domain-containing protein,dunaliella salina,1
nitrate reductase 1,dunaliella salina,1
nitrite transporter nar1,dunaliella salina,1
kinesin-associated protein-domain-containing protein,dunaliella salina,1
flagellar inner arm dynein light chain,dunaliella salina,1
bardet-biedl syndrome 1 protein,dunaliella salina,2
atp-dependent metallopeptidase hfl,dunaliella salina,1
ion transport domain-containing protein,dunaliella salina,1
"h/aca ribonucleoprotein complex, subunit nop10",dunaliella salina,1
acid phosphatase,dunaliella salina,1
pyridine nucleotide-disulfide oxidoreductase-domain-containing protein,dunaliella salina,2
adenosine 5'-phosphosulfate kinase,dunaliella salina,1
quino protein amine dehydrogenase,dunaliella salina,1
diphthamide biosynthesis protein,dunaliella salina,1
creatinase/aminopeptidase p,dunaliella salina,1
bola-like protein-domain-containing protein,dunaliella salina,2
mono-functional dna-alkylating methyl methanesulfonate n-term-domain-containing protein,dunaliella salina,1
cobalt transport protein-domain-containing protein,dunaliella salina,1
bax inhibitor 1-like protein,dunaliella salina,1
"chlorophyllide a oxygenase, chloroplastic",dunaliella salina,1
vefs-box of polycomb protein-domain-containing protein,dunaliella salina,1
p-type atpase,dunaliella salina,1
superoxide dismutase,dunaliella salina,1
morn repeat-containing protein 2,dunaliella salina,1
ribosomal rna-processing protein 7-domain-containing protein,dunaliella salina,2
plastid ribosomal protein l11,dunaliella salina,1
tripeptidyl peptidase ii-domain-containing protein,dunaliella salina,1
sf-assemblin,dunaliella salina,1
hexaubiquitin protein,dunaliella salina,1
polyubiquitin-a-like protein,dunaliella salina,1
ubiquitin,dunaliella salina,2
rna cap guanine-n2 methyltransferase-domain-containing protein,dunaliella salina,1
ribosomal protein l6 component of cytosolic 80s ribosome and 60s large subunit,dunaliella salina,1
adenylosuccinate synthetase,dunaliella salina,1
pterin 4 alpha carbinolamine dehydratase-domain-containing protein,dunaliella salina,1
histone acetyltransferase subunit nua4-domain-containing protein,dunaliella salina,1
wd-40 repeat-containing protein,dunaliella salina,1
rab-related gtpase,dunaliella salina,1
retinal maintenance-domain-containing protein,dunaliella salina,1
mini-chromosome maintenance replisome factor-domain-containing protein,dunaliella salina,1
cs-domain-containing protein,dunaliella salina,1
tat binding protein 1-interacting protein-domain-containing protein,dunaliella salina,1
60s ribosome protein l19-like protein,dunaliella salina,1
"dynein-1-beta heavy chain, flagellar inner arm i1 complex",dunaliella salina,2
decaprenyl diphosphate synthase-like protein,dunaliella salina,1
undecaprenyl diphosphate synthase,dunaliella salina,1
histone deacetylase 7,dunaliella salina,1
"qa-snare protein, tlg2/syntaxin16-family",dunaliella salina,1
fatty acyl delta4 desaturase,dunaliella salina,1
ctr copper transporter family-domain-containing protein,dunaliella salina,1
p-hydroxyphenylpyruvate dioxygenase,dunaliella salina,1
pthb1 n-terminus-domain-containing protein,dunaliella salina,1
pthb1 c-terminus-domain-containing protein,dunaliella salina,1
dihydroorotase,dunaliella salina,2
mrna binding family-domain-containing protein,dunaliella salina,1
pot family-domain-containing protein,dunaliella salina,2
cbs-domain-containing protein,dunaliella salina,1
dna replication factor c complex subunit 4,dunaliella salina,1
nuf2 family-domain-containing protein,dunaliella salina,1
"2,4-dienoyl coa reductase 2, peroxisomal, isoform cra_f",dunaliella salina,1
disease-resistance protein sgt1,dunaliella salina,1
"mboat, membrane-bound o-acyltransferase family-domain-containing protein",dunaliella salina,4
chloroplast srp54 subunit of signal recognition particle,dunaliella salina,1
pra1 family protein-domain-containing protein,dunaliella salina,2
photosystem i reaction center subunit ii,dunaliella salina,1
thi4 family-domain-containing protein,dunaliella salina,2
"ccr4-not complex component, not1-domain-containing protein",dunaliella salina,1
histone acetylation protein-domain-containing protein,dunaliella salina,1
fibrillin 5,dunaliella salina,1
plasma membrane atpase,dunaliella salina,1
fas1 domain-containing protein,dunaliella salina,1
phr domain-containing protein,dunaliella salina,1
nuc087 domain-containing protein,dunaliella salina,1
photosystem i protein p21,dunaliella salina,1
nadh:ubiquinone oxidoreductase 49 kd subunit,dunaliella salina,1
chaperonin 11,dunaliella salina,1
peptide chain release factor,dunaliella salina,1
phosphoserine aminotransferase,dunaliella salina,1
amino acid permease-domain-containing protein,dunaliella salina,2
sugar/carbohydrate kinase,dunaliella salina,1
emp24/gp25l/p24 family protein,dunaliella salina,1
dna-directed rna polymerase iii subunit rpc5,dunaliella salina,1
selenocysteine synthase,dunaliella salina,1
chloroplast atp synthase subunit ii,dunaliella salina,1
cullin binding-domain-containing protein,dunaliella salina,1
vtc domain-containing protein,dunaliella salina,1
nadh:ubiquinone oxidoreductase 13 kda subunit,dunaliella salina,1
mrna capping enzyme-domain-containing protein,dunaliella salina,1
atp synthase regulation protein nca2-domain-containing protein,dunaliella salina,1
4-hydroxy-3-methylbut-2-enyl diphosphate reductase,dunaliella salina,1
putative chromosome associated protein,dunaliella salina,1
acylphosphatase-like domain-containing protein,dunaliella salina,1
d-tyr trnatyr deacylase-like domain-containing protein,dunaliella salina,1
transglutaminase-like superfamily-domain-containing protein,dunaliella salina,1
nrde protein-domain-containing protein,dunaliella salina,1
dead-box helicase,dunaliella salina,1
intraflagellar transport protein 20,dunaliella salina,1
regulator of volume decrease after cellular swelling-domain-containing protein,dunaliella salina,1
peptide methionine sulfoxide reductase,dunaliella salina,1
20s proteasome alpha subunit d,dunaliella salina,1
per1-like-domain-containing protein,dunaliella salina,1
hco3 transporter family-domain-containing protein,dunaliella salina,1
major facilitator superfamily,dunaliella salina,1
soh1-domain-containing protein,dunaliella salina,1
"pro-zeta-carotene desaturase, prolycopene producing",dunaliella salina,1
"flagellar outer dynein arm light chain 5, thioredoxin-like protein",dunaliella salina,1
intraflagellar protein ift172,dunaliella salina,1
sister chromatid cohesion c-terminus-domain-containing protein,dunaliella salina,1
"n-terminal region of chorein, a tm vesicle-mediated sorter-domain-containing protein",dunaliella salina,1
thioredoxin,dunaliella salina,1
grpb protein-domain-containing protein,dunaliella salina,1
tetrapyrrole methylase,dunaliella salina,2
bardet-biedl syndrome 5,dunaliella salina,1
monodehydroascorbate reductase,dunaliella salina,1
"casein kinase ii, regulatory subunit",dunaliella salina,1
sugar nucleotide epimerase,dunaliella salina,1
protein phosphatase 2a catalytic subunit,dunaliella salina,1
atp-sulfurylase,dunaliella salina,1
heat shock protein,dunaliella salina,1
dna/rna non-specific endonuclease,dunaliella salina,1
6-o-methylguanine dna methyltransferase,dunaliella salina,1
pig-p-domain-containing protein,dunaliella salina,2
putative 40s ribosomal protein rps14,dunaliella salina,1
s-adenosylmethionine decarboxylase,dunaliella salina,1
beta-adaptin-like protein c,dunaliella salina,1
rhodanese domain phosphatase,dunaliella salina,1
rhodanese-like protein,dunaliella salina,1
ubiquitin-conjugating enzyme 32,dunaliella salina,1
npl4 family-domain-containing protein,dunaliella salina,2
traf-like protein,dunaliella salina,1
cyclophilin-like protein,dunaliella salina,2
snf1-like ser/thr protein kinase,dunaliella salina,1
organic solute transporter subunit alpha/transmembrane protein,dunaliella salina,1
gle1-like protein-domain-containing protein,dunaliella salina,1
letm1-like protein-domain-containing protein,dunaliella salina,1
phosphoglycerate kinase,dunaliella salina,2
ubiquitin-like protein smt3a,dunaliella salina,1
phosphoserine phosphatase,dunaliella salina,1
nadh:ubiquinone oxidoreductase 18 kd-like subunit,dunaliella salina,1
activator of hsp90 atpase,dunaliella salina,2
putative undecaprenyl diphosphate synthase-domain-containing protein,dunaliella salina,1
plant nuclear matrix 1,dunaliella salina,1
pre-mrna processing factor 3-domain-containing protein,dunaliella salina,1
dynein heavy chain 7,dunaliella salina,1
coiled-coil domain-containing protein 55-domain containing protein,dunaliella salina,1
derlin,dunaliella salina,1
plastid ribosomal protein s1,dunaliella salina,1
"transcription factor s-ii, central domain-containing protein",dunaliella salina,2
secy translocase-domain-containing protein,dunaliella salina,1
"dol-p-man alpha-1,4-mannosyltransferase-like protein",dunaliella salina,1
gpcr-chaperone-domain-containing protein,dunaliella salina,1
skiv2l2 protein,dunaliella salina,1
spo11/dna topoisomerase vi subunit a,dunaliella salina,1
nuclear rnase z,dunaliella salina,1
programmed cell death protein 5,dunaliella salina,2
dynamin gtpase effector domain-containing protein,dunaliella salina,2
dynamin,dunaliella salina,1
spermine/spermidine synthase-domain-containing protein,dunaliella salina,1
udp galactose transporter-like protein,dunaliella salina,1
uridine kinase family-domain-containing protein,dunaliella salina,1
pap2 superfamily-domain-containing protein,dunaliella salina,1
xpg n-terminal domain-containing protein,dunaliella salina,1
sodium/calcium exchanger protein-domain-containing protein,dunaliella salina,2
phosphatase inhibitor-domain-containing protein,dunaliella salina,1
ycf66 protein n-terminus-domain-containing protein,dunaliella salina,1
s-adenosylhomocysteine hydrolase,dunaliella salina,1
putative adenosylhomocysteinase,dunaliella salina,1
alternative oxidase 2,dunaliella salina,1
single-stranded nucleic acid-binding r3h domain-containing protein,dunaliella salina,1
b-domain-containing protein kua protein,dunaliella salina,1
molybdopterin synthase sulfur carrier subunit,dunaliella salina,1
chloroplast lycopene beta-cyclase,dunaliella salina,1
hexokinase,dunaliella salina,1
gck domain-containing protein,dunaliella salina,1
"nucleolar protein,nop52-domain-containing protein",dunaliella salina,1
cap-binding protein cbp20,dunaliella salina,1
kif4a type kinesin-like protein,dunaliella salina,1
nucleotide hydrolase-domain-containing protein,dunaliella salina,1
putative histone 4,dunaliella salina,1
metallophosphoesterase,dunaliella salina,1
putative dihydroxypolyprenylbenzoate methyltransferase,dunaliella salina,1
dehydrase and lipid transport-domain-containing protein,dunaliella salina,1
l-galactose dehydrogenase,dunaliella salina,2
peptidase family s49-domain-containing protein,dunaliella salina,1
proteasome subunit beta type-3-a,dunaliella salina,1
putative ubiquitin-fold modifier 1 precursor,dunaliella salina,1
thi10f,dunaliella salina,1
photosystem i reaction center subunit o,dunaliella salina,1
40s ribosomal protein s3,dunaliella salina,1
eukaryotic release factor 1,dunaliella salina,1
"sedoheptulose-1,7-bisphosphatase",dunaliella salina,1
vacuolar trafficking protein,dunaliella salina,1
g10 protein-domain-containing protein,dunaliella salina,1
tektin family-domain-containing protein,dunaliella salina,1
strictosidine synthase,dunaliella salina,1
nuc173 domain-containing protein,dunaliella salina,1
translocase of outer mitochondrial membrane,dunaliella salina,1
mitogen-activated protein kinase,dunaliella salina,2
pre-rrna processing protein,dunaliella salina,1
"peptidase m17, leucyl aminopeptidase",dunaliella salina,1
udp-glucose dehydrogenase,dunaliella salina,1
nadh:ubiquinone oxidoreductase b18 subunit,dunaliella salina,1
resolvase,dunaliella salina,3
"cytochrome b-5, isoform cra_e",dunaliella salina,1
iron-containing redox enzyme-domain containing protein,dunaliella salina,1
dolichol-phosphate mannosyltransferase subunit 3,dunaliella salina,1
ferroporti-1,dunaliella salina,1
"ribosomal protein s2, flavodoxin-like domain-containing protein",dunaliella salina,1
"platelet-activating factor acetylhydrolase, isoform ii-domain-containing protein",dunaliella salina,1
rib43a-domain-containing protein,dunaliella salina,2
inosine/uridine-preferring nucleoside hydrolase domain-containing protein,dunaliella salina,1
ccr4-associated factor,dunaliella salina,1
cyclin-domain-containing protein,dunaliella salina,1
mut9-related serine/threonine protein kinase,dunaliella salina,1
eukaryotic translation initiation factor 3f,dunaliella salina,1
rna polymerase ii-binding domain-containing protein,dunaliella salina,1
eap30/vps36 family-domain-containing protein,dunaliella salina,1
rna dependent rna polymerase-domain-containing protein,dunaliella salina,1
nicastrin-domain-containing protein,dunaliella salina,2
ribosomal protein l23a component of cytosolic 80s ribosome and 60s large subunit,dunaliella salina,1
"nrde-2, necessary for rna interference-domain-containing protein",dunaliella salina,1
vps51/vps67-domain-containing protein,dunaliella salina,1
alanine-glyoxylate transaminase,dunaliella salina,1
isochorismatase hydrolase,dunaliella salina,1
